ID,Salary
SID10000,2260.9234047589553
SID100030,3118.3058343209887
SID100204,4947.378030042067
SID100220,2244.926305940744
SID100230,2241.605593214373
SID100289,2702.2453744242835
SID100340,1838.9270838210978
SID100393,1968.206531369998
SID100395,4837.371799092229
SID100441,2757.1980656583314
SID100477,3907.247454759382
SID100546,1542.7131727792346
SID10058,4448.574598969685
SID100610,4160.469507205888
SID10063,2057.826101079177
SID100822,2301.070606999536
SID100831,2072.041820934271
SID100966,2392.5893922253663
SID101017,3371.5521623252353
SID101252,4061.547086209619
SID101283,1941.591842766214
SID10136,2572.9514490724277
SID101371,2721.108205046063
SID101455,2074.2036232774067
SID10150,2791.740474702543
SID10155,1955.229753969883
SID101851,3918.68264485145
SID101934,1968.7948726476563
SID102009,2071.322346547465
SID102163,2586.930292594423
SID102172,1954.1682046722033
SID102376,2774.142047205897
SID10238,3345.478067289612
SID102594,3242.82503535472
SID102783,1844.1922488422742
SID102858,2743.4398395385206
SID103277,2330.3994182474808
SID103302,3010.2493125204423
SID103306,2336.8733954999147
SID103346,4254.30505130537
SID103419,2676.122535691492
SID103606,2454.7491992050504
SID103666,1971.0937639930576
SID103689,2108.7757194390215
SID103796,1645.4507622100177
SID103858,2234.677690275526
SID103891,1953.6070164377638
SID10404,3351.758287366402
SID104048,2035.6639554804983
SID10406,5718.518948269826
SID104206,3075.5830257509997
SID10423,2367.032369103469
SID104579,2928.7899782475165
SID104645,2620.5170537532126
SID104714,2223.3219068564376
SID104874,3306.1247749396925
SID104928,2418.7190957361136
SID104934,2153.118872020891
SID104969,1998.4403318465602
SID104986,2099.4749319105767
SID105104,1786.3930219791341
SID105162,2189.953287915166
SID105400,2037.2340342691532
SID10551,1946.0747966708477
SID105678,2995.031058653123
SID105705,2805.7936632756073
SID106087,1999.8845904261566
SID106101,2210.29749891686
SID106182,1840.3180453310506
SID106198,2352.637603119152
SID106319,2993.303671947296
SID106381,1580.2630202109312
SID106413,1768.933986723871
SID106746,2593.6107131453346
SID106899,2190.5040463678356
SID106948,1892.4814723818026
SID107113,2782.169263441126
SID107158,2047.9293529508468
SID10716,2661.3288562612493
SID107167,3356.832962475197
SID107186,2136.4983184225275
SID107435,2901.890877099043
SID10752,2853.4530153956675
SID107764,2574.2254378060265
SID107805,2159.154484799366
SID108078,2006.808150728758
SID108110,2547.7462337911998
SID108370,2551.7805541810576
SID108437,2267.692097460545
SID108442,2105.632828956211
SID108535,1518.4072963738868
SID10854,2003.3484910055893
SID108576,3191.140242107219
SID1086,3843.554542995232
SID108777,3710.4527507479897
SID108786,3122.632481464865
SID108800,1437.4701160180036
SID108855,2506.5453815093606
SID108874,2709.2324755030268
SID108922,2386.4729066694376
SID108969,1790.096127692239
SID109084,2357.9967743272714
SID109281,2350.10663602743
SID10931,2305.529296792398
SID109386,2389.756506538411
SID109762,1920.5898957215109
SID10985,5116.397911484971
SID109899,1974.32610240421
SID109961,2558.018059027158
SID110104,4189.954530487279
SID110128,2313.197861313056
SID110208,2580.1492119822287
SID110272,2657.0686475590855
SID110279,1508.3330925248058
SID110463,2403.660889762569
SID110512,2456.7513185247235
SID110565,2434.9263109372755
SID110587,2480.125314463762
SID11084,2916.3010118662414
SID110876,2886.9593901182907
SID1109,2038.539115442435
SID110901,2792.457361483682
SID110915,3780.2662199078673
SID1110,2484.4581160263774
SID111029,2348.841743711407
SID111274,2292.55422917674
SID111277,2823.24902387191
SID111550,2433.421488952904
SID11156,3998.527304884611
SID111741,4167.338577166289
SID111822,1921.5451691302876
SID111972,2925.582325631933
SID112059,3481.6754584559294
SID11235,2157.2305648102233
SID112360,1438.7251225025752
SID112483,2471.823520859968
SID112620,2351.5021619232843
SID112643,2913.7339901050327
SID112783,1577.0132842833193
SID11303,2768.1932489139162
SID113233,3927.587449000945
SID113382,2169.080739350882
SID113486,2313.3724038442856
SID113654,2289.4314184914115
SID113762,2059.7858116270177
SID113910,4120.899658201711
SID114059,1974.9908106492867
SID114080,4060.3864594231363
SID11411,2708.2057575353006
SID114238,2710.460065466184
SID114519,3743.870616007761
SID114531,2221.8998507921146
SID114559,2849.4576028458387
SID114580,1743.4837397937001
SID114635,4636.784554382343
SID11464,3303.295146667917
SID114752,2346.593016878158
SID114925,2270.780676984601
SID114966,2123.587685254532
SID115004,2000.8160155288415
SID115045,2895.9952494701442
SID115088,2189.8003135030485
SID115178,2031.5221920669412
SID115190,4905.508376821236
SID115196,2403.971968276759
SID115215,2006.8884742507619
SID115226,1757.8916564254423
SID115325,4040.629107817296
SID115525,5211.901083806495
SID115546,2060.2851943031283
SID115581,2842.6141191700144
SID115597,2682.469487352967
SID115644,2441.1080530935196
SID115678,3482.3388688042046
SID115745,2403.587467048066
SID11576,2846.62919283182
SID115837,2998.687739850267
SID115842,4868.658751563734
SID115996,2106.445571441176
SID116065,3024.8670971967586
SID116069,2418.0964083616886
SID116128,3002.1479440352546
SID116203,2306.714787387091
SID116226,2506.908841186357
SID11623,2356.9701375435848
SID116334,3080.5486980648657
SID11634,2404.629253088083
SID116352,2095.4242562496856
SID116403,2535.520600160681
SID116483,2397.9515292101473
SID116655,2161.8826487541655
SID116668,2357.932010460866
SID116763,2402.7229144648295
SID11681,2014.0781762304932
SID116920,2588.8269756702166
SID116957,1956.153514021363
SID116958,2505.4670598673997
SID116970,2499.4830196870216
SID117067,1908.562320656997
SID117121,2260.4596148363707
SID117260,2103.0606441986197
SID117388,5662.989477023088
SID117408,2213.1091088287417
SID117432,3865.3313229926057
SID117442,4812.902978149274
SID117462,4031.940065365986
SID117755,2146.3826392716005
SID117800,2259.244468411008
SID117822,2615.4444162166615
SID11784,2138.6276274548177
SID117889,3186.193360549196
SID117915,2171.3934088982865
SID118018,2292.3390741450753
SID118128,3677.9617610382566
SID118218,3178.5038312024044
SID118343,2320.191596081567
SID118405,2729.6691895242257
SID118463,2710.830629792814
SID118471,3873.044316932832
SID118506,1385.9814976274683
SID118525,2431.3033180973875
SID118554,1985.273505384884
SID118586,3095.0743389957343
SID118594,2090.469383330126
SID118622,2047.881390609073
SID118679,3849.220323748145
SID118688,3491.0348004854036
SID118718,2525.2438044677924
SID118732,2038.556083024624
SID118791,1445.8858699147518
SID118869,3742.3120888854155
SID118890,3422.067579545268
SID119001,1806.3591280062114
SID119028,2712.942784878312
SID119118,2835.1305891025672
SID119152,1861.4750108096603
SID119223,2310.5422109677506
SID119229,1814.005356124425
SID119298,2369.8654206248484
SID119414,5861.040941542826
SID119469,2428.233993038729
SID11960,2133.7446594589733
SID119621,1967.860892483916
SID119624,1423.6694294917927
SID119731,2483.8991178218707
SID119795,3763.473902757426
SID119831,2660.384979959953
SID119839,2501.4877165480334
SID119909,2214.6193739075557
SID119930,2881.9951945408066
SID119936,4783.399836629562
SID12011,2319.0062452166344
SID120116,1886.1994915947641
SID120215,3298.3616433080197
SID120303,6156.099275760233
SID120369,2598.657137872324
SID120377,2545.5548524404817
SID120403,2005.8716749290368
SID120442,1968.8099384977809
SID120494,2368.399742973922
SID120523,2121.218521246997
SID120525,1864.8246549847372
SID120530,2090.608471818407
SID12056,2564.2713549828113
SID120580,2663.5465181502805
SID120611,2386.467537633619
SID12063,2277.59457450751
SID120699,2967.695730027455
SID12078,3338.218724207404
SID120988,2280.029237709728
SID120997,2375.583508030465
SID121067,2306.768607862292
SID121093,2977.851844780574
SID121201,3012.3197576994276
SID121278,2518.654526370446
SID121394,2957.1325759433066
SID121395,2381.6603250073626
SID12141,2784.3892744558298
SID121440,1680.3997344529712
SID121457,1888.6409137550868
SID121463,1980.5941042876734
SID121489,3655.1140111303507
SID121525,1945.43964694118
SID121657,1972.4634215281715
SID121686,2232.905779627537
SID121719,2027.8136498108006
SID121881,2091.9179661065737
SID121907,2025.3247184758177
SID121920,2189.7419930850547
SID122339,2173.0259300517437
SID122432,3189.322496659062
SID122436,2126.0451866996327
SID122617,2073.5838321138854
SID122650,2375.53309930893
SID122673,2592.295848210464
SID122712,2053.3483741904247
SID122748,2738.4587267278052
SID122836,3143.8028031479535
SID12286,2135.605710368419
SID122942,1933.7416412561047
SID123052,2542.617641280316
SID123056,2937.312891586528
SID123092,4822.911666327942
SID123126,2185.8958060837344
SID123164,2959.413801126454
SID123311,3246.96019915543
SID123414,2035.8409017060544
SID12355,2978.347179644511
SID123656,3673.791200688435
SID123859,3268.424512866347
SID123886,2599.297823655832
SID123896,2085.8813409482686
SID123959,3670.635371107852
SID124108,2254.734853988677
SID124126,3385.195477234979
SID124176,4517.598927299514
SID124217,2136.3198953593355
SID124313,2242.2236864702636
SID124353,2924.092769062376
SID124361,2617.8680751506176
SID124366,3183.031686283375
SID124406,2329.08364730763
SID124445,2544.5368484424516
SID124464,2205.7338210563794
SID124479,2607.0279728428823
SID124525,2336.3022158463923
SID124586,6249.7382637072
SID124640,1993.7371347672931
SID124642,3478.6489624522
SID124715,3642.85714788556
SID124767,1586.0405277221762
SID124851,2683.1650633612726
SID124855,3370.5794688140795
SID12489,3218.7108119407967
SID124939,1926.588924710659
SID124949,2365.0971597564317
SID124995,3027.0892273925456
SID125153,2363.2155805091206
SID125184,1838.9681712740812
SID125258,1959.4354001586685
SID125296,2555.520257182364
SID125366,2830.3698181264945
