ID,Salary
SID10000,2411.680872439176
SID100030,3269.5786631863107
SID100204,5253.355650737161
SID100220,2234.4655510873386
SID100230,2061.4479612324653
SID100289,3080.7125543802003
SID100340,2191.8111417284763
SID100393,2064.5111089252437
SID100395,5018.948964758602
SID100441,2789.651507401617
SID100477,4222.172878982611
SID100546,1867.8365268436019
SID10058,4627.785579429809
SID100610,4436.6635131231305
SID10063,1954.356378107379
SID100822,2484.3013947727413
SID100831,1816.215650757413
SID100966,2527.698391029708
SID101017,3091.3634872771836
SID101252,3766.980197224956
SID101283,1983.362384257372
SID10136,2266.5359067946183
SID101371,2955.6801911636185
SID101455,2116.043471881143
SID10150,3092.0482019281326
SID10155,2038.3433423308898
SID101851,4024.089693375283
SID101934,1819.536785312169
SID102009,2018.249839577245
SID102163,2490.7359242723755
SID102172,1945.8655357548353
SID102376,2893.42592960385
SID10238,3040.846484450067
SID102594,3250.5839449307296
SID102783,2171.7618565179014
SID102858,2536.8475409026933
SID103277,2406.4746925816025
SID103302,2809.101957681084
SID103306,2373.380957025267
SID103346,3977.5402591377515
SID103419,2773.9853530843184
SID103606,2324.8090901756104
SID103666,2146.0753825853253
SID103689,1910.1454751109081
SID103796,1715.4130472102177
SID103858,2595.653067946033
SID103891,1996.5592767328558
SID10404,3539.1803520119065
SID104048,2035.3245968887095
SID10406,5738.206279730071
SID104206,3165.6256839314847
SID10423,2239.114798971246
SID104579,2627.6012607073635
SID104645,2585.382961505265
SID104714,2164.8439011418686
SID104874,3235.656227247896
SID104928,2088.0649119756363
SID104934,2193.9748240291333
SID104969,1915.321947785931
SID104986,1816.4671583259383
SID105104,1840.6967050511003
SID105162,2280.134259267283
SID105400,2039.1097789133466
SID10551,2236.999629351896
SID105678,2993.2070016326943
SID105705,2638.793520230977
SID106087,1909.0006872720069
SID106101,2493.8176769681245
SID106182,2017.808468037475
SID106198,2452.824747894134
SID106319,2675.7317282392446
SID106381,1602.3457835648119
SID106413,1921.786395922413
SID106746,2518.0816728711943
SID106899,1747.5793991260614
SID106948,2093.479555463686
SID107113,2482.762077312364
SID107158,2043.952355661675
SID10716,2335.5554387014195
SID107167,3333.1408602711817
SID107186,2002.7745292022366
SID107435,2914.3537309421818
SID10752,2421.124018348635
SID107764,2386.726771698743
SID107805,2203.137571999375
SID108078,2008.8103340218054
SID108110,2547.205332080012
SID108370,2572.467308429604
SID108437,2346.4171312409603
SID108442,2252.5672993137155
SID108535,1844.743169274323
SID10854,2090.0026278244018
SID108576,3005.8538497151367
SID1086,3790.8761843670904
SID108777,3919.075542895561
SID108786,3226.954911466104
SID108800,1768.5116450140831
SID108855,2593.6793493837786
SID108874,2772.294831958685
SID108922,2363.464114911849
SID108969,1851.8460641254335
SID109084,2472.77057932826
SID109281,2105.6968014630493
SID10931,2428.691839385564
SID109386,2504.2375456683553
SID109762,2057.3936634678257
SID10985,4900.275022992484
SID109899,1887.753943097673
SID109961,2617.202639251452
SID110104,4132.289980300575
SID110128,2559.4268021623616
SID110208,2484.442740922164
SID110272,2588.702120165734
SID110279,1552.547429708001
SID110463,2279.584537566399
SID110512,2608.184848947607
SID110565,2371.7802077343863
SID110587,2238.8111423747123
SID11084,3077.5216474957215
SID110876,2791.5907115812624
SID1109,1869.6415724852507
SID110901,2399.985534186435
SID110915,3777.6447979582786
SID1110,2320.4299498517016
SID111029,2340.7084999040594
SID111274,2330.0135811835057
SID111277,2668.5769604438065
SID111550,2452.9830331495014
SID11156,3929.807773523097
SID111741,4616.228137052276
SID111822,2161.696441918538
SID111972,2631.6868297489586
SID112059,2942.560074336822
SID11235,2251.9617445583126
SID112360,1470.5034017357061
SID112483,2263.011865043305
SID112620,2230.3611347104948
SID112643,2970.2612813672586
SID112783,1498.2631573990625
SID11303,2757.3738776306905
SID113233,3835.8822022523177
SID113382,2200.048995323131
SID113486,2156.094966649173
SID113654,2585.401277843277
SID113762,2070.486490040075
SID113910,4030.799912586822
SID114059,2012.6331819909813
SID114080,4407.49762022627
SID11411,3013.759255686687
SID114238,2222.1723981271084
SID114519,3784.8482180767414
SID114531,2258.742234237231
SID114559,2662.5439391458267
SID114580,1923.945591070984
SID114635,4459.423508156095
SID11464,3668.65489108361
SID114752,2373.763854484791
SID114925,2411.6640394526253
SID114966,2325.3148994003914
SID115004,1821.8839930826693
SID115045,2487.349484423354
SID115088,2443.7072649553406
SID115178,1948.8883526091167
SID115190,4912.27723527354
SID115196,2362.4190166142694
SID115215,2016.1525876031524
SID115226,1825.3704020056286
SID115325,3414.838434001748
SID115525,5189.866948864342
SID115546,2210.0987308960252
SID115581,2874.4068632808894
SID115597,2394.483342682982
SID115644,2185.561682500319
SID115678,3283.475353084863
SID115745,2387.6119159601035
SID11576,2657.1088349071506
SID115837,3139.97635834056
SID115842,4383.822335490855
SID115996,2194.5772366731767
SID116065,2909.047678184022
SID116069,2471.288332870696
SID116128,2194.8679493782656
SID116203,2420.4835640149613
SID116226,2512.1343337695453
SID11623,2447.6674424253797
SID116334,3812.3569975204928
SID11634,2096.314518621735
SID116352,2123.30750672214
SID116403,2382.2643639875178
SID116483,2436.9384064676083
SID116655,2333.5978497273427
SID116668,2307.2621247859433
SID116763,2673.423399577384
SID11681,2037.5743637549258
SID116920,2472.8006740574774
SID116957,2101.855398703916
SID116958,2401.9561943057397
SID116970,2470.9236050942945
SID117067,2009.4651721921614
SID117121,2254.9774062996808
SID117260,2195.270269575772
SID117388,6271.6853216891495
SID117408,2020.53426718127
SID117432,3481.092919016426
SID117442,4408.336616959465
SID117462,3872.63550459024
SID117755,2050.2902052018794
SID117800,2049.7674331267085
SID117822,2457.5298303779214
SID11784,2110.5778308328136
SID117889,2868.557563633686
SID117915,2165.13549474244
SID118018,1843.7657266527756
SID118128,3765.3894359182905
SID118218,2960.2814512888085
SID118343,2424.2146907159495
SID118405,2633.9525418478624
SID118463,2647.6978525956574
SID118471,4053.704369152436
SID118506,1583.9523014398642
SID118525,2431.504181575583
SID118554,2299.839722774844
SID118586,2847.597826875525
SID118594,1954.1840500610654
SID118622,2410.996270519807
SID118679,3324.5497225699637
SID118688,3880.2027346026307
SID118718,2698.051558271483
SID118732,2134.299128343859
SID118791,1571.4394883981274
SID118869,3586.4995033483083
SID118890,2781.3202098403904
SID119001,1929.7073750358231
SID119028,2800.543090350935
SID119118,2841.615681415542
SID119152,1823.620999645179
SID119223,2418.748104651634
SID119229,1884.6062801232138
SID119298,2495.0812452217933
SID119414,5684.500196166613
SID119469,2200.381151156382
SID11960,2156.7733910667157
SID119621,2165.380680898061
SID119624,1487.120265684969
SID119731,2371.517511476061
SID119795,3144.0489256842384
SID119831,2728.852934028154
SID119839,2427.856137170773
SID119909,2171.5586036560385
SID119930,2623.6089694926004
SID119936,4262.775854119802
SID12011,2102.9581250497886
SID120116,1731.7012922873964
SID120215,3264.872528323495
SID120303,6463.669022067849
SID120369,2432.0860265569104
SID120377,2703.9261282327357
SID120403,2020.9125904023122
SID120442,2058.1252267393143
SID120494,2487.8279313622384
SID120523,1965.8306831280886
SID120525,1985.9395370593106
SID120530,2119.4091448385157
SID12056,2783.0219766595324
SID120580,2504.83802881554
SID120611,2371.6992536578564
SID12063,2158.2628426454453
SID120699,3122.9018854498463
SID12078,3875.77817431472
SID120988,2239.47148118854
SID120997,2623.774802587327
SID121067,2376.2549317756816
SID121093,3189.862265224673
SID121201,2766.402839199626
SID121278,2152.7975477517316
SID121394,2788.6153238541915
SID121395,2425.626473402837
SID12141,2982.695674055971
SID121440,1819.0275202630053
SID121457,1814.4046707681337
SID121463,1932.51217110029
SID121489,3898.909450269996
SID121525,1888.9261545682034
SID121657,2196.246882795735
SID121686,2240.107315172114
SID121719,1964.064981348712
SID121881,2181.051597851902
SID121907,2064.7602414616795
SID121920,2316.356388515758
SID122339,1947.2612524312647
SID122432,2883.82944755085
SID122436,2170.5751794051653
SID122617,1970.667546193583
SID122650,2488.3463619381405
SID122673,2500.621847330028
SID122712,1780.0898205703647
SID122748,2632.1797857094853
SID122836,2789.899675513085
SID12286,2359.6935638778245
SID122942,1845.9969740923007
SID123052,2696.285842519894
SID123056,3211.4811625627335
SID123092,4732.225698033385
SID123126,2550.8952895594953
SID123164,2980.604107767944
SID123311,3325.8980882369315
SID123414,1944.0651187532599
SID12355,2932.688207205506
SID123656,3578.700050070317
SID123859,3113.8880433645527
SID123886,2462.210949684708
SID123896,1963.972388283794
SID123959,3686.3375290564245
SID124108,2210.675118189459
SID124126,3230.294925931028
SID124176,4697.621304224037
SID124217,2296.846478449763
SID124313,2169.586655746587
SID124353,3196.284253329849
SID124361,2650.3658804626966
SID124366,3108.826935815903
SID124406,2274.073984943694
SID124445,2498.6438540286267
SID124464,2142.574383578004
SID124479,2809.7632077955973
SID124525,2251.0470342404665
SID124586,6241.674798169673
SID124640,2029.8460396165983
SID124642,3528.1557544417824
SID124715,3769.9530566350654
SID124767,1769.2044125948064
SID124851,2654.716817055916
SID124855,3586.5640328938553
SID12489,3094.966835147238
SID124939,1967.1487313786024
SID124949,2610.7431875148545
SID124995,3315.6594330853895
SID125153,2729.717153284586
SID125184,2036.3054062785827
SID125258,1990.8737711417725
SID125296,2333.4405288557555
SID125366,3118.4024144215723
SID125404,2220.521903569345
SID125434,2227.5724799601135
SID125437,2126.390233623097
SID125502,5098.909943672397
SID125611,2957.7568182218565
SID125689,2906.628580542443
SID125733,3591.6470804233013
SID125835,2208.0706378867835
SID125862,2096.426722638441
SID125915,2668.2011800121527
SID12600,1790.5562309748473
SID126082,2864.8669526790104
SID126101,2665.014460484086
SID126174,2509.1205321336433
SID126186,1800.5905087611816
SID126352,2355.4812786055645
SID126499,3257.5624714445876
SID126529,2103.157082940353
SID126540,5457.568403128738
SID126565,3243.5099992872883
SID126587,2471.655510582904
SID126651,4170.24547297053
SID126666,2124.191563769197
SID126761,2302.9924449104665
SID126878,2007.664371542542
SID126943,1685.6381923481595
SID127107,2088.5862844107605
SID12712,2869.0155473049267
SID127126,2447.5537412175627
SID127266,2870.9313846083933
SID127281,2009.6092558891446
SID127305,3266.688173366584
SID127347,4925.562203725119
SID127355,2674.6013536230585
SID127366,1949.4027963202545
SID127436,2324.393985586912
SID127483,1843.8447523117225
SID127534,2086.11811178423
SID127597,3343.6295477230374
SID127677,2158.9301375605055
SID127706,1576.8639556115106
SID127739,2662.7208171616876
SID127747,2076.5159123463823
SID127762,2430.7255617480046
SID12792,2321.0479524721595
SID127938,3166.300297845748
SID127939,3660.1137459625766
SID127941,2141.259851247227
SID128014,2214.706275306411
SID128026,2280.9790229813952
SID128046,2414.407194454276
SID128281,2722.621622342882
SID128305,1973.525019198909
SID128317,2188.3141257207517
SID128347,2977.140033329894
SID128414,1576.8639556115106
SID128430,2128.6450944864123
SID12857,2850.0613162676973
SID128626,3156.8547824881193
SID128872,3901.8658227515575
SID128876,1962.6383817892938
SID129056,2254.484068589228
SID129065,1861.2860378147502
SID129073,2018.8859871945538
SID129082,2222.1116859583044
SID129094,2467.5277822412218
SID129176,2333.56563638362
SID129181,2070.1179150696807
SID129202,4781.953803947812
SID129354,2438.0988716220218
SID129355,1956.228778894682
SID129417,2466.8518078489333
SID129455,2348.382417514942
SID12946,2074.8382819648214
SID129487,2350.3920623349763
SID129506,1753.5400210597409
SID129531,2101.011104396844
SID129533,5741.4326542445815
SID129540,5108.972053139942
SID129604,3502.9165890525865
SID129625,2782.0193961058076
SID129626,1900.1097734309667
SID12964,2074.8382819648214
SID12970,2124.8806279024548
SID129744,2261.98967257716
SID129753,2998.740986083215
SID129768,2572.1020656735986
SID129809,1985.2391425935425
SID129815,2818.912176331676
SID129848,2455.6594317663844
SID130141,4700.525496963744
SID130186,2456.6006471590163
SID130217,1718.107743620652
SID130257,3093.174868941039
SID130299,2781.4410037065218
SID130460,1953.046737956045
SID130633,2174.9634198451918
SID13069,2883.8340364939627
SID130709,2021.5361137398097
SID130819,2147.7770334648353
SID130859,2131.592876045648
SID130918,1773.8134346387237
SID131003,2152.044549294538
SID131104,4345.008173649387
SID131125,2121.172609883652
SID131155,2607.8773151984674
SID131218,2055.142196341312
SID131219,2149.0400262038966
SID131246,2031.632507534573
SID131330,1711.4190036443283
SID131534,1802.2496435815935
SID131686,2021.9948853707251
SID131706,2647.8789883451436
SID131758,1843.204573619618
SID131823,2066.781859734096
SID131845,2726.2653695750028
SID131984,2287.610537203535
SID132006,2123.327620428332
SID132045,2339.778669919332
SID132068,2190.7527556674786
SID132084,3828.966508816895
SID132286,1979.1930193490161
SID132320,3549.9017491849777
SID132362,2689.112746157295
SID132440,3081.095550343518
SID132535,1806.295685880686
SID132544,2057.4921004546563
SID132592,2305.6354917029744
SID132744,2812.710271443141
SID132765,2878.445766984165
SID13277,2567.2182090077067
SID132779,3979.3703880153025
SID132806,2185.073632275368
SID132869,5521.451009389706
SID132910,4061.347213097225
SID132963,2006.5923110859458
SID133109,2654.716817055916
SID133144,2897.7483267313573
SID133177,2182.5761145348642
SID133235,3804.2080198637836
SID133329,1558.0020908130925
SID13339,2689.1499633472167
SID133588,1915.5072669681197
SID133688,3748.1745543648735
SID133707,3161.120697089569
SID133727,1838.94083286717
SID133804,2853.127462962569
SID133814,2589.7388355560793
SID133817,2447.9540219392384
SID133867,2411.989882297328
SID133868,2510.7373151448974
SID133879,3420.922462210644
SID133884,1900.0836901853156
SID133887,1845.9167747973052
SID133965,2825.8119327574586
SID134102,2940.591255827487
SID134130,2035.862571979717
SID134168,3197.4364313255264
SID134169,4022.220544443282
SID134180,2041.1123622699206
SID134184,2517.943012125724
SID134314,1736.9539503448254
SID134400,2097.1978069145603
SID134433,2265.5075723586933
SID134472,1734.0389446339414
SID134602,3364.757376898592
SID134710,2670.651276605638
SID134920,2986.894187128327
SID13495,3131.3648905006603
SID134998,2148.74372207682
SID1351,3462.5095616887056
SID135172,2626.200947658497
SID135262,2563.3762319138727
SID135268,2497.6821724905335
SID135292,3716.410592788086
SID135298,2768.8645628417826
SID135339,1953.1299469170563
SID135393,2445.0786816977816
SID135421,2012.2038867776828
SID135431,3815.2395226864764
SID135460,1763.0118258834498
SID135466,3845.9329537204785
SID135494,2473.0644152424497
SID13561,2908.0972155291174
SID135621,2140.0555360262415
SID135629,2007.8594561297857
SID135747,2475.1193211982413
SID135775,2287.1945422461417
SID135805,3012.6320800136996
SID135826,3312.1850937704494
SID135829,2066.0868953086465
SID135831,2222.497928649217
SID135847,4226.602818390233
SID135896,2351.55475957118
SID135910,2656.119659379925
SID135920,2555.067581920361
SID135945,2002.906723326183
SID135989,3253.3474355705666
SID136010,3611.075621808356
SID136063,2444.719105935208
SID136189,1554.8688897618647
SID136201,2709.7019784872537
SID136264,2366.580568177334
SID136315,2084.168143625432
SID13635,2097.5538210351083
SID136407,3092.8201776051715
SID136481,2523.4237906612625
SID136489,2144.876121766508
SID136509,3622.696179325463
SID13651,3466.099695624124
SID136567,2786.4889010961747
SID136592,2208.494573194585
SID136751,1976.6260083321006
SID136805,1711.352478880017
SID136825,5867.434693451349
SID136857,3638.2796296639053
SID136862,2387.3396399918106
SID136892,2625.5900180625927
SID137013,3370.8933017461095
SID137110,1897.991906672244
SID137299,1840.2354314456795
SID137353,3052.838910919584
SID137415,2253.3164507886145
SID137598,2672.7645016200618
SID137611,2507.883196871449
SID137633,4534.209931949096
SID137702,2957.471237146081
SID137751,1965.9379474877042
SID137820,3370.844817752321
SID137829,2538.1233625696987
SID137850,4464.166428415251
SID137862,1752.3305940057203
SID137874,1957.4797523748696
SID137942,2057.2114626238845
SID137987,1873.2774118314678
SID138019,2283.9596618075357
SID138049,2112.964593536645
SID138156,2424.0114422505403
SID138177,2043.190535547769
SID138235,1938.5266742182528
SID138301,3083.3702444535215
SID138393,3781.7780572244483
SID138399,2967.4229846429453
SID138412,2994.7810124030857
SID138429,1972.0631357561804
SID138486,2366.436301058124
SID138499,2522.096347971318
SID138505,2884.307738011037
SID138520,3513.435077693038
SID138529,2103.126670939032
SID138535,1696.1719743803897
SID138543,1907.3452067770882
SID138554,2779.9763591058068
SID138567,2251.902461976832
SID138570,3447.2882439283308
SID138707,2746.53614058476
SID138729,3771.509912766094
SID138772,3358.6835802717414
SID138798,2329.790993339364
SID13889,1682.0825701749925
SID138920,3953.3928056258774
SID138998,2858.216702669179
SID139019,2380.262891310845
SID139045,2352.8988157001713
SID139088,2087.9930030583228
SID139158,1933.2360391083846
SID139184,2464.161498473053
SID139209,2095.6163325876823
SID139212,2163.6902810028278
SID13933,2580.9065050527897
SID139457,2228.986196955408
SID139519,2496.1846259693243
SID139523,2405.313405729014
SID139528,2856.055415367731
SID139586,2049.2351769713305
SID139716,3079.2239545667835
SID139780,3313.0800758703217
SID139927,2761.8054831645813
SID140050,3011.0465912744526
SID140087,3260.0901553345975
SID140097,2461.5821093926043
SID140145,2288.5851351663614
SID140160,2309.9163878274253
SID140265,2077.8571788292006
SID140336,2377.286606737595
SID14040,2350.0999836636115
